ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
4005	𪛋	𪛋	tʃʰøŋ33	t͡ʃʰœːŋ33	coeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4006	倡	倡	tʃʰøŋ55	t͡ʃʰœːŋ55	coeng1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	提倡。	
4007	刱	刱	tʃʰɔŋ33	t͡ʃʰɔːŋ33	cong3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4008	創	创	tʃʰɔŋ33	t͡ʃʰɔːŋ33	cong3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4009	醬	酱	tʃøŋ33	t͡ʃœːŋ33	zoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4010	𨡰	𨡰	tʃøŋ33	t͡ʃœːŋ33	zoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4011	𤖙	𤖙	tʃøŋ33	t͡ʃœːŋ33	zoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4012	𨟻	𨟻	tʃøŋ33	t͡ʃœːŋ33	zoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4013	將	将	tʃøŋ33	t͡ʃœːŋ33	zoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	大將。	
4014	訪	访	fɔŋ21	fɔːŋ21	fong4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4015	向	向	høŋ33	hœːŋ33	hoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4016	曏	向	høŋ33	hœːŋ33	hoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4017	釀	酿	0iøŋ22	jœːŋ22	joeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4018	匠	匠	tʃøŋ22	t͡ʃœːŋ22	zoeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4019	障	障	tʃøŋ22	t͡ʃœːŋ22	zoeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	保障。	
4020	㢓	㢓	tʃøŋ22	t͡ʃœːŋ22	zoeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	保障。	同「障」字。
4021	瘴	瘴	tʃøŋ22	t͡ʃœːŋ22	zoeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	瘴氣。	
4022	尚	尚	ʃøŋ22	ʃœːŋ22	soeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4023	上	上	ʃøŋ22	ʃœːŋ22	soeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	上面。	
4024	丄	丄	ʃøŋ22	ʃœːŋ22	soeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	上面。	同「上」字。
4025	壯	壮	tʃɔŋ33	t͡ʃɔːŋ33	zong3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4026	諒	谅	løŋ22	lœːŋ22	loeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4027	量	量	løŋ22	lœːŋ22	loeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	數量。	
4028	狀	状	tʃɔŋ22	t͡ʃɔːŋ22	zong6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4029	讓	让	0iøŋ22	jœːŋ22	joeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4030	餉	饷	høŋ35	hœːŋ35	hoeng2	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4031	帳	帐	tʃøŋ33	t͡ʃœːŋ33	zoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4032	脹	胀	tʃøŋ33	t͡ʃœːŋ33	zoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4033	痮	痮	tʃøŋ33	t͡ʃœːŋ33	zoeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4034	暢	畅	tʃʰøŋ33	t͡ʃʰœːŋ33	coeng3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4035	垻	坝	pa33	paː33	baa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	平川。	
4036	帊	帊	pʰak3	pʰaːk̚3	paak3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4037	怕	怕	pʰa33	pʰaː33	paa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4038	華	华	0ua21	waː21	waa4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	中華；華山、姓華讀音亦同。	
4039	樺	桦	0ua21	waː21	waa4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	樺樹。	
4040	化	化	fa33	faː33	faa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4041	跨	跨	kʰua55	kʷʰaː55	kwaa1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4042	笡	笡	tʃʰɛ33	t͡ʃʰɛː33	ce3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	斜。	
4043	㨾	㨾	0iøŋ22	jœːŋ22	joeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4044	亮	亮	løŋ22	lœːŋ22	loeng6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4045	蔗	蔗	tʃɛ33	t͡ʃɛː33	ze3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4046	借	借	tʃɛ33	t͡ʃɛː33	ze3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4047	舍	舍	ʃɛ33	ʃɛː33	se3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4048	赦	赦	ɬɛ33	ɬɛː33	sle3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4049	射	射	ʃɛ22	ʃɛː22	se6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4050	䠶	䠶	ʃɛ22	ʃɛː22	se6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4051	麝	麝	ʃɛ22	ʃɛː22	se6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	麝香。	
4052	霸	霸	pa33	paː33	baa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4053	𧟳	𧟳	pa33	paː33	baa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4054	欛	把	pa33	paː33	baa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	柄。	
4055	榨	榨	tʃa33	t͡ʃaː33	zaa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	榨油。	
4056	乍	乍	tʃa33	t͡ʃaː33	zaa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4057	謝	谢	tʃɛ22	t͡ʃɛː22	ze6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4058	暇	暇	ha22	haː22	haa6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4059	夏	夏	ha22	haː22	haa6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	姓；春夏。	
4060	下	下	ha22	haː22	haa6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	下降。	
4061	藉	借	tʃɛ33	t͡ʃɛː33	ze3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	藉故。	
4062	夜	夜	0iɛ22	jɛː22	je6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4063	卸	卸	ɬɛ33	ɬɛː33	sle3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4064	瀉	泻	ɬɛ33	ɬɛː33	sle3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4065	駕	驾	kʰa33	kʰaː33	kaa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4066	稼	稼	ka33	kaː33	gaa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		標音誤爲陰平55，此地應爲陰去33。
4067	嫁	嫁	ka33	kaː33	gaa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4068	架	架	kʰa33	kʰaː33	kaa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4069	價	价	ka33	kaː33	gaa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4070	假	假	kʰa33	kʰaː33	kaa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	放假。	
4071	亞	亚	0a33	Øaː33	aa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4072	亜	亜	0a33	Øaː33	aa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4073	嚇	吓	hak3	haːk̚3	haak3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	嚇一跳；恐嚇。	
4074	砑	砑	ŋɛn21	ŋɛːn21	ngen4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	砑平。	
4075	詐	诈	tʃa33	t͡ʃaː33	zaa3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4076	銼	锉	tʃʰɔ33	t͡ʃʰɔː33	co3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4077	磨	磨	mɔ22	mɔː22	mo6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	石磨。	
4078	䃺	䃺	mɔ22	mɔː22	mo6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	石磨。	同「磨」字。
4079	稬	糯	nɔ22	nɔː22	no6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	糯米。	同「糯」字。
4080	破	破	pʰɔ33	pʰɔː33	po3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4081	座	座	tʃɔ22	t͡ʃɔː22	zo6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4082	臥	卧	ŋɔ22	ŋɔː22	ngo6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4083	貨	货	fɔ33	fɔː33	fo3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4084	刴	剁	tɔ33	tɔː33	do3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「剁」字。
4085	罵	骂	ma22	maː22	maa6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4086	佐	佐	tʃɔ35	t͡ʃɔː35	zo2	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4087	餓	饿	ŋɔ22	ŋɔː22	ngo6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4088	馱	驮	tʰɔ21	tʰɔː21	to4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	馱子。	
4089	那	那	na23	naː24	naa5	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4090	課	课	kʰɔ33	kʰɔː33	ko3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4091	唾	唾	tʰɔ33	tʰɔː33	to3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	唾液。	
4092	涶	涶	tʰɔ33	tʰɔː33	to3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	唾液。	同「唾」字。
4093	簸	簸	pɔ33	pɔː33	bo3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	簸箕。	
4094	掃	扫	ɬu33	ɬuː33	slu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	掃帚。	
4095	𩝝	𩝝	kʰau33	kʰaːu33	kaau3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4096	糕	糕	ku55	kuː55	gu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		標音誤爲[kʰau33]，此地應爲[ku55]。
4097	犒	犒	kʰau33	kʰaːu33	kaau3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4098	靠	靠	kʰau33	kʰaːu33	kaau3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4099	竈	灶	tʃu33	t͡ʃuː33	zu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4100	躁	躁	tʃʰu33	t͡ʃʰuː33	cu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4101	秏	秏	hu33	huː33	hu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4102	好	好	hu33	huː33	hu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	喜好。	
4103	個	个	kɔ33	kɔː33	go3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	個人。	
4104	賀	贺	hɔ22	hɔː22	ho6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4105	澇	涝	lu22	luː22	lu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	旱澇。	
4106	潦	潦	lu22	luː22	lu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	旱澇。	
4107	糙	糙	tʃʰu33	t͡ʃʰuː33	cu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	粗糙。	
4108	虣	虣	pu22	puː22	bu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4109	菢	菢	pu22	puː22	bu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	菢小雞。	
4110	報	报	pu33	puː33	bu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4111	奧	奥	ʔu33	Øuː33	u3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4112	埽	埽	ɬu33	ɬuː33	slu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	掃帚。	
4113	𤩭	𤩭	hu22	huː22	hu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	號數。	同「號」字。
4114	導	导	tu22	tuː22	du6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4115	盜	盗	tu22	tuː22	du6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4116	到	到	tu33	tuː33	du3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4117	告	告	ku33	kuː33	gu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4118	膏	膏	ku55	kuː55	gu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	油膏。	
4119	傲	傲	ŋu22	ŋuː22	ngu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4120	鏊	鏊	ŋu22	ŋuː22	ngu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	烙餅用具。	
4121	帽	帽	mu22	muː22	mu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4122	冒	冒	mau22	maːu22	maau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4123	炮	炮	pʰɛu33	pʰɛːu33	peu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	槍炮。	
4124	稍	稍	ʃiu55	ʃiːu55	siu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4125	潲	潲	ʃɛu33	ʃɛːu33	seu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	豬食、潲雨讀音亦同。	
4126	棹	棹	tʃau22	t͡ʃaːu22	zaau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	槳。	
4127	櫂	棹	tʃau22	t͡ʃaːu22	zaau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	槳。	
4128	𠆴	𠆴	nau22	naːu22	naau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4129	鬧	闹	nau22	naːu22	naau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4130	笊	笊	tʃɛu33	t͡ʃɛːu33	zeu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	笊籬。	
4131	鉋	铇	pʰɛu21	pʰɛːu21	peu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4132	號	号	hu22	huː22	hu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	號數。	
4133	酵	酵	hau55	haːu55	haau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4134	覺	觉	kɛu33	kɛːu33	geu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4135	較	较	kau33	kaːu33	gaau3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4136	罩	罩	tʃɛu33	t͡ʃɛːu33	zeu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4137	䈇	䈇	tʃɛu33	t͡ʃɛːu33	zeu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4138	豹	豹	pʰau33	pʰaːu33	paau3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4139	爆	爆	pɛu33	pɛːu33	beu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4140	皃	皃	mau22	maːu22	maau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「貌」字。
4141	䫉	䫉	mau22	maːu22	maau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4142	貌	貌	mau22	maːu22	maau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4143	廟	庙	miu22	miːu22	miu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4144	庿	庿	miu22	miːu22	miu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4145	少	少	ʃiu33	ʃiːu33	siu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	少年。	
4146	效	效	hau22	haːu22	haau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4147	効	效	hau22	haːu22	haau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「效」字。
4148	校	校	hau22	haːu22	haau6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	學校。	
4149	校	校	hau33	haːu33	haau3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	上校。	
4150	教	教	kɛu33	kɛːu33	geu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	教育；教書。	
4151	𢼂	𢼂	kɛu33	kɛːu33	geu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	教育。	同「教」字。
4152	窖	窖	kau33	kaːu33	gaau3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4153	校	校	kau33	kaːu33	gaau3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	校對。	
4154	轎	轿	kiu22	kiːu22	giu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4155	漂	漂	pʰiu33	pʰiːu33	piu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	漂亮。	
4156	噍	噍	tʃiu22	t͡ʃiːu22	ziu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	牛倒噍。	
4157	妙	妙	miu22	miːu22	miu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4158	玅	妙	miu22	miːu22	miu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4159	俏	俏	tʃʰiu33	t͡ʃʰiːu33	ciu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4160	𤻲	𤻲	liu21	liːu21	liu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4161	療	疗	liu21	liːu21	liu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4162	醮	醮	tʃiu33	t͡ʃiːu33	ziu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	打醮。	
4163	𥛲	𥛲	tʃiu33	t͡ʃiːu33	ziu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	打醮。	同「醮」字。
4164	鞘	鞘	tʃʰiu33	t͡ʃʰiːu33	ciu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	刀鞘。	
4165	照	照	tʃiu33	t͡ʃiːu33	ziu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4166	炤	炤	tʃiu33	t͡ʃiːu33	ziu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4167	詔	诏	tʃiu55	t͡ʃiːu55	ziu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4168	鷂	鹞	0iu22	jiːu22	jiu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	鷂鷹。	
4169	耀	耀	0iu22	jiːu22	jiu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4170	要	要	0iu33	jiːu33	jiu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	重要。	
4171	召	召	tʃiu55	t͡ʃiːu55	ziu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4172	邵	邵	ʃiu22	ʃiːu22	siu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4173	召	召	ʃiu22	ʃiːu22	siu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4174	釣	钓	tiu33	tiːu33	diu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4175	叫	叫	kiu33	kiːu33	giu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4176	尿	尿	niu22	niːu22	niu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4177	㞙	㞙	niu22	niːu22	niu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4178	掉	掉	tiu22	tiːu22	diu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4179	調	调	tiu22	tiːu22	diu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	音調、調動讀音亦同。	
4180	竅	窍	kʰiu33	kʰiːu33	kiu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4181	料	料	liu22	liːu22	liu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4182	𥬇	𥬇	ɬiu33	ɬiːu33	sliu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4183	笑	笑	ɬiu33	ɬiːu33	sliu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4184	𠺑	𠺑	ɬiu33	ɬiːu33	sliu3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4185	羨	羡	ʃin33	ʃiːn33	sin3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4186	輾	辗	tʃin35	t͡ʃiːn35	zin2	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4187	碾	碾	tʃin35	t͡ʃiːn35	zin2	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
4188	轉	转	tʃyn33	t͡ʃyːn33	zyun3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	轉螺絲。	
