ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
3321	硬	硬	ŋiɐŋ22	ŋiɐŋ22	ngiang6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	軟硬，硬氣。	
3322	額	额	ŋiɐk24	ŋiɐk24	ngiak5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	額頭，名額。	
3323	亨	亨	hɐŋ53	hɐŋ53	hang1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	大亨，亨通。	
3324	赫	赫	hiɐk3	hiɐk3	hiak2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	赫赫有名，顯赫。	
3325	行	行	hiɐŋ21	hiɐŋ21	hiang4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	行爲。	
3326	行	行	hiɐŋ22	hiɐŋ22	hiang6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	品行。	
3327	衡	衡	hɐŋ21	hɐŋ21	hang4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	平衡，衡量。	
3328	杏	杏	heŋ55	heŋ55	hing3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	銀杏，杏仁。	
3329	浜	浜	pɐŋ53	pɐŋ53	bang1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	沙家浜。	
3330	迸	迸	pɐŋ55	pɐŋ55	bang3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	迸發，迸裂。	
3331	擘	擘	pɐk3	pɐk3	bak2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	用手擘開。	
3332	掰	掰	pɐk3	pɐk3	bak2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	用手掰開。	
3333	檗	檗	pɐk3	pɐk3	bak2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P799	藥名。	
